,show_id,TV Show,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,Angola,Argentina,Australia,Austria,Belgium,Botswana,Brazil,Canada,China,Czech Republic,Denmark,Egypt,France,Germany,Guatemala,Hong Kong,Hungary,India,Iran,Ireland,Japan,Kazakhstan,Luxembourg,Malaysia,Mexico,Namibia,New Zealand,Norway,Pakistan,Panama,Philippines,Poland,Russia,Singapore,Slovenia,South Africa,South Korea,Spain,Sweden,Switzerland,Syria,Taiwan,Tanzania,Thailand,United Arab Emirates,United Kingdom,United States,Action/Adventure,Animation,Anime,Anthology,Buddy,Comedy,Crime/Mystery,Dance,Disaster,Documentary,Drama,Family,Game Show / Competition,Kids,Lifestyle,Medical,Movies,Music/Musical,Mystery,Reality,Romance,Sci-Fi/Fantasy,Series,Sports,Superhero,Survival,Talk Show,Thriller,Travel,Variety,Western
837,s0838,1,Disney Stuck In The Middle,,"Jenna Ortega, Ronni Hawk, Isaak Presley, Ariana Greenblatt, Kayla Maisonet, Nicolas Bechtel",1,2019-11-12 00:00:00,2015-01-01 00:00:00,TV-PG,3 Seasons,3,Harley is stuck in the middle of a family with 7 kids!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838,s0839,1,Disney Take Two With Phineas And Ferb (Shorts),,,1,2019-11-12 00:00:00,2010-01-01 00:00:00,TV-G,1 Season,3,Real-life celebrities are interviewed by Phineas and Ferb.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,s0840,1,Disney Tangled: The Series - Short Cuts,,,0,2019-11-12 00:00:00,2016-01-01 00:00:00,TV-Y7,1 Season,3,Get to know the colorful residents of Corona.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,s0841,0,Disney Under The Sea: A Descendants Short Story,Hasraf Dulull,,0,2019-11-12 00:00:00,2018-01-01 00:00:00,TV-G,10 min,3,Mal emerges from the forest where she meets Dizzy.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
841,s0842,1,Disney's Adventures Of The Gummi Bears,,"Bill Scott, Christian Jacobs, Brett Johnson, David Faustino, Paul Winchell, Jason Marsden",1,2019-11-12 00:00:00,1985-01-01 00:00:00,TV-Y7,6 Seasons,3,The magical Gummi Bears discover their rich history.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
842,s0843,1,Disney's Doug,,"Connie Shulman, Doug Preis, Alice Playten, Chris Phillips, Fred Newman, Thomas McHugh",1,2019-11-12 00:00:00,1996-01-01 00:00:00,TV-Y7,3 Seasons,3,"Doug uses his imagination to navigate through tests of friendship, love, school, and growing up.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
843,s0844,0,Disney's Fairy Tale Weddings,Chris Wilson,"Ben Higgins, Lauren Bushnell",0,2019-11-12 00:00:00,2017-01-01 00:00:00,TV-PG,64 min,3,A look at the magical weddings at Disney Destinations.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
844,s0845,0,Disney's Fairy Tale Weddings: Holiday Magic,Chris Wilson,"Stephen Boss, Allison Holker",0,2019-11-12 00:00:00,2017-01-01 00:00:00,TV-PG,42 min,3,Holiday Disney weddings and proposals.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
845,s0846,1,Disney's Hercules: The Animated Series,,"Tate Donovan, Sandra Bernhard, Robert Costanzo, Matt Frewer, Bobcat Goldthwait, French Stewart",1,2019-11-12 00:00:00,1998-01-01 00:00:00,TV-Y7,1 Season,3,Follow Herc's many labors during the years he spent training on how to be a hero.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846,s0847,1,Disney's Kim Possible,,"Christy Romano, Will Friedle, Nancy Cartwright, Tahj Mowry",3,2019-11-12 00:00:00,2001-01-01 00:00:00,TV-G,4 Seasons,3,"Kim Possible is a high school girl who, in her spare time, saves the world from evil villains.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,s0848,1,Disney's Little Einsteins,,"Erica Huang, Aiden Pompey, Jesse Schwartz, Natalia Wojcik",1,2019-11-12 00:00:00,2005-01-01 00:00:00,TV-Y,2 Seasons,3,This innovative new series provides preschoolers with new ways to hear and see music and art.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,s0849,1,Disney's Mighty Ducks,,"James Belushi, Brad Garrett, Jeff Bennett, Jennifer Hale, Clancy Brown, Tony Jay",1,2019-11-12 00:00:00,1996-01-01 00:00:00,TV-Y7,1 Season,3,Hockey-loving alien ducks are stranded on Earth and must protect it from the evil Dragaunus.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,s0850,1,Disney's Recess,,"Rickey Collins, Jason Davis, Ashley Johnson, Ross Malinger, Courtland Mead, Pamela Segall",1,2019-11-12 00:00:00,1997-01-01 00:00:00,TV-Y7,3 Seasons,3,A portrayal of life at Third Street Elementary School.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,s0851,1,Disney's The Emperor's New School,,"Shane Baumel, Jessica DiCicco, Wendie Malick, Fred Tatasciore, Jeff Bennett, Jessie Flower",1,2019-11-12 00:00:00,2005-01-01 00:00:00,TV-G,2 Seasons,3,"Disney's The Emperor's New School is a unique comedy about Kuzco, a self-centered and spoiled teen.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851,s0852,0,Disney's The Kid,Jon Turteltaub,"Bruce Willis, Spencer Breslin, Emily Mortimer, Lily Tomlin, Chi McBride, Jean Smart",1,2019-11-12 00:00:00,2000-01-01 00:00:00,PG,105 min,3,A man's life is upended when he meets an 8-year-old version of himself.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,s0853,1,Disney's The Little Mermaid (Series),,"Jodi Benson, Samuel Wright, Ken Mars, Edan Gross",1,2019-11-12 00:00:00,1992-01-01 00:00:00,TV-Y7,3 Seasons,3,"Follow Ariel's adventures as a mermaid living under the sea with her father, King Triton.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
853,s0854,0,Disneyland Around the Seasons (Walt Disney's Wonderful World of Color: 1961-69),Hamilton Luske,Walt Disney,1,2019-11-12 00:00:00,1966-01-01 00:00:00,TV-PG,51 min,3,Walt Disney talks about Disneyland in 1966. See details for advisory.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
854,s0855,0,Disneynature African Cats,Keith Scholey,Samuel Jackson,1,2019-11-12 00:00:00,2011-01-01 00:00:00,G,90 min,2,Come face-to-face with the wildly majestic African lions of the savanna.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855,s0856,0,Disneynature Bears,"Alastair Fothergill, Keith Scholey",John Reilly,1,2019-11-12 00:00:00,2014-01-01 00:00:00,G,78 min,2,A mother bear teaches her two impressionable cubs important life lessons.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,s0857,0,Disneynature Born in China,Lu Chuan,John Krasinski,3,2019-11-12 00:00:00,2017-01-01 00:00:00,G,81 min,2,Embrace the beauty of China's vast terrain – and the life that inhabits it.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,s0858,0,Disneynature Chimpanzee,"Alastair Fothergill, Mark Linfield",Tim Allen,2,2019-11-12 00:00:00,2012-01-01 00:00:00,G,79 min,2,Meet a remarkable young chimpanzee who sees his world as his playground.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,s0859,0,Disneynature Crimson Wing,"Matthew Aeberhard, Leander Ward",Mariella Frostrup,2,2019-11-12 00:00:00,2008-01-01 00:00:00,G,78 min,2,A million flamingos struggle to survive in the remote Tanzanian wilderness.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,s0860,0,Disneynature Monkey Kingdom,Mark Linfield,Tina Fey,1,2019-11-12 00:00:00,2015-01-01 00:00:00,G,82 min,2,"Forced from their home among ancient ruins, a mother monkey must lead her son to safety.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860,s0861,0,Disneynature Wings of Life,Louie Schwartzberg,Meryl Streep,3,2019-11-12 00:00:00,2011-01-01 00:00:00,G,81 min,2,"An intimate look at butterflies, hummingbirds, bees, bats and flowers.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861,s0862,1,Dog Whisperer with Cesar Millan,,Cesar Millan,1,2019-11-12 00:00:00,2004-01-01 00:00:00,TV-G,6 Seasons,2,World-renowned dog expert Cesar Millan helps dogs and their owners overcome behavior issues.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,s0863,0,Don't Look Under the Bed,Kenneth Johnson,"Erin Chambers, Eric Hodges II, Eric Hodges, Robin Riker, Steve Valentine, Jake Sakson",1,2019-11-12 00:00:00,1999-01-01 00:00:00,TV-PG,93 min,2,Teen Frances McCausland is framed for the Boogeyman's mischievous pranks.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
863,s0864,0,Donald's Golf Game,Jack King,,1,2019-11-12 00:00:00,1938-01-01 00:00:00,TV-G,8 min,3,Donald tries to impress his nephews at golfing. See details for advisory.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,s0865,0,Donald's Tire Trouble,Dick Lundy,,1,2019-11-12 00:00:00,1943-01-01 00:00:00,TV-G,8 min,3,Donald is frustrated in his attempts to fix a flat tire. See details for advisory.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865,s0866,0,Double Teamed,Duwayne Dunham,"Poppi Monroe, Annie McElwain, Teal Redmann, Nick Searcy, Tanya Goott, Joey Miyashima",1,2019-11-12 00:00:00,2002-01-01 00:00:00,TV-G,93 min,2,The WNBA's Burge twins inspire this film about sisterhood and teamwork.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
866,s0867,0,Doug's 1st Movie,Maurice Joyce,"Thomas McHugh, Fred Newman, Chris Phillips, Constance Shulman, Frank Welker, Doug Preis",1,2019-11-12 00:00:00,1999-01-01 00:00:00,G,80 min,3,"Doug and his friends discover the ""monster"" of Lucky Duck Lake.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867,s0868,1,"Dr. T, Lone Star Vet",,Dr. Lauren Thielen,1,2019-11-12 00:00:00,2019-01-01 00:00:00,TV-PG,1 Season,3,"Dr. T, Lone Star Vet follows Dr. T as she faces the most compelling cases of her career.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868,s0869,0,DuckTales The Movie: Treasure of the Lost Lamp,Bob Hathcock,"Alan Young, Terence McGovern, Russi Taylor, Richard Libertini, Christopher Lloyd, June Foray",2,2019-11-12 00:00:00,1990-01-01 00:00:00,G,75 min,3,Scrooge and his nephews search for the long-lost loot of Collie Baba.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869,s0870,0,Dug's Special Mission,Ronnie Del Carmen,"Bob Peterson, Delroy Lindo, Jerome Ranft",1,2019-11-12 00:00:00,2009-01-01 00:00:00,TV-PG,6 min,3,Dug finds where he belongs is not where he's been looking.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,s0871,0,Dumbo,Tim Burton,"Colin Farrell, Michael Keaton, Danny DeVito, Eva Green, Alan Arkin, Nico Parker",4,2019-11-12 00:00:00,2019-01-01 00:00:00,PG,117 min,3,A flying elephant helps show that differences and family can be cherished.,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
871,s0872,0,Early to Bed,Jack Kinney,,1,2019-11-12 00:00:00,1941-01-01 00:00:00,TV-G,9 min,3,A ticking alarm clock keeps Donald awake. See details for advisory.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,s0873,0,Earth Live,Glenn Weiss,"Jane Lynch, Phil Keoghan, Chris Packham",1,2019-11-12 00:00:00,2017-01-01 00:00:00,TV-PG,94 min,2,"Earth Live gives viewers a unique, live view of wildlife around the world.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,s0874,0,Easter Island Unsolved,Geoff Luck,Peter Demeo,1,2019-11-12 00:00:00,2018-01-01 00:00:00,TV-14,45 min,1,"Easter Island is a riddle, and its mysterious past may hold clues to its future.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
874,s0875,0,Eddie's Million Dollar Cook-off,Paul Hoen,"Taylor Ball, Orlando Brown, Reiley McClendon, Mark Taylor, Rose McIver, Kylie Leydon",1,2019-11-12 00:00:00,2003-01-01 00:00:00,TV-G,86 min,3,A baseball prodigy swings for the culinary fences in a cooking competition.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
875,s0876,0,Eight Below,Frank Marshall,"Paul Walker, Bruce Greenwood, Moon Bloodgood, Wendy Crewson, Gerard Plunkett, August Schellenberg",1,2019-11-12 00:00:00,2006-01-01 00:00:00,PG,122 min,3,An Antarctic storm threatens eight sled dogs alone in the wilderness.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,s0877,1,Elena of Avalor (Shorts),,"Aimee Carrero, Jenna Ortega, Maximus Riegel, Gia Lopez, Desmond Gerber, Mick Wingert",0,2019-11-12 00:00:00,2017-01-01 00:00:00,TV-Y,2 Seasons,3,Elena travels to Vallestrella and trains with Zuzo!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
877,s0878,0,Emil and the Detectives,Peter Tewksbury,"Walter Slezak, Roger Mobley, Heinz Schubert, Peter Ehrlich, Cindy Cassell, Elsa Wagner",1,2019-11-12 00:00:00,1964-01-01 00:00:00,TV-PG,98 min,3,"When a young boy's money is stolen, the search is on for the thief.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,s0879,0,Empire of Dreams: The Story of the Star Wars Trilogy,"Edith Becker, Kevin Burns","Robert Clotworthy, Walter Cronkite, Anthony Daniels, Warwick Davis, Carrie Fisher, Harrison Ford",1,2019-11-12 00:00:00,2004-01-01 00:00:00,TV-14,151 min,1,"Explore the creation of Star Wars, a saga few thought could ever be made.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879,s0880,1,Encore!,,"Kristen Bell, Roger Love, Susan Egan, Ali Stroker, Stephen Schwartz",1,2019-11-12 00:00:00,2019-01-01 00:00:00,TV-14,1 Season,2,Kristen Bell reunites former high school classmates to re-stage musicals they performed in the past.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
880,s0881,0,Escape to Witch Mountain,John Hough,"Eddie Albert, Ray Milland, Donald Pleasence, Kim Richards, Ike Eisenmann, Walter Barnes",1,2019-11-12 00:00:00,1975-01-01 00:00:00,G,98 min,3,Two orphans with supernatural powers discover their mysterious past.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
881,s0882,1,Even Stevens,,"Shia LaBeouf, Christy Romano, Nick Spano, Tom Virtue, Donna Pescow",1,2019-11-12 00:00:00,2000-01-01 00:00:00,TV-PG,3 Seasons,3,"Louis, a seventh-grade misfit, struggles to fit in at school and in his seemingly perfect family.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,s0883,0,Expedition Mars: Spirit & Opportunity,Mark Davis,Bray Poor,1,2019-11-12 00:00:00,2019-01-01 00:00:00,TV-PG,88 min,1,"Expedition Mars explores the epic adventures of the Mars rovers, Spirit and Opportunity.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,s0884,0,Fantasia,"Samuel Armstrong, James Algar, Bill Roberts","Deems Taylor, Walt Disney, Leopold Stokowski",1,2019-11-12 00:00:00,1940-01-01 00:00:00,G,126 min,3,Walt Disney's timeless masterpiece is an extravaganza of sight and sound. See details for advisory.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
884,s0885,0,Fantasia 2000,"Pixote Hunt, Hendel Butoy, Eric Goldberg","Steve Martin, Itzhak Perlman, Quincy Jones, Bette Midler, James Jones, Penn Teller",1,2019-11-12 00:00:00,2000-01-01 00:00:00,G,76 min,3,A modern update of the Disney classic with new music and animation.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
